screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
CDCgov,2019-10-03T20:51:00Z,"This autumn, “fall” into these 11 healthy habits that help prevent chronic diseases like type 2 diabetes, heart disease, and some types of cancer. https://t.co/TVnjk3VLOI https://t.co/3lnRBdDGUQ",53,68,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1179861429572104194
CDCgov,2019-10-03T20:12:00Z,"EEE update: 31 cases of #EEE have been reported to CDC from 7 states. Although we are seeing a higher number of cases this year, EEE is still considered rare. You can protect yourself. Learn more: https://t.co/Sy8brST6Ba https://t.co/FOQw9YSjFi",16,23,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1179851614934503425
CDCgov,2019-10-03T20:06:40Z,"Answer: True! When abx aren’t needed, they won’t make you feel better, &amp; the side effects could still cause harm. Serious side effects include C. diff infection, which can cause deadly diarrhea. Ask your doctor about the best treatment for your illness. https://t.co/EljbYkl7vm https://t.co/xkhfWIlUOd",31,34,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179850273822519302
CDCgov,2019-10-03T19:05:00Z,Learn how @AmerAcadPeds member Dr. Alix Casler makes a strong recommendation by bundling HPV vaccine with other adolescent vaccines in this #HowIRecommend video. https://t.co/7gak9yRm4d,25,28,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1179834754151206913
CDCgov,2019-10-03T17:48:02Z,"Did you know that getting a #flu vaccine can reduce the severity of illness if you still get sick with flu after vaccination?

In fact, vaccinated patients are 59% less likely to be admitted to ICU when hospitalized from flu.

Learn how to #fightflu: https://t.co/NjYVj923Zq. https://t.co/ywWWDbITR9",397,556,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179815384289087488
CDCgov,2019-10-03T17:21:07Z,"Current use of flavored e-cigarettes increased among high school students during 2014-2018; among middle school students, it decreased during 2014-2015 and increased during 2015-2018. Learn more in this week’s @CDCMMWR: https://t.co/MVU0cCk0rc https://t.co/DYGfdNMpSy",34,31,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179808612597817344
CDCgov,2019-10-03T16:49:00Z,"An important step in understanding your risk for breast or ovarian cancer is learning if these cancers run in your family. If you haven’t talked to your family, keep these things in mind: https://t.co/kxvfjBFlOx. #HBOC #BCAM https://t.co/IThpvYOUMB",37,39,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1179800528257085440
CDCgov,2019-10-03T15:34:58Z,"RT @CDC_NCBDDD: NEW: @CDC_NCBDDD and @StoptheClot has released new materials to help prevent cancer-related #bloodclots. Although anyone can develop a blood clot, people being treated for #cancer are at increased risk. Learn more https://t.co/tBzFABIFDL https://t.co/N35HBgtrv2",11,0,,CDC_NCBDDD,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179781897297088512
CDCgov,2019-10-02T20:36:01Z,"To all #BreastCancer survivors and those who support them: Your strength is an inspiration. If #BreastCancerAwarenessMonth is challenging, these @theNCI resources about cancer and survivorship may help. https://t.co/bV31bvkJ44 #BCAM https://t.co/sqTG8QWRGU",18,39,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179495273380352000
CDCgov,2019-10-02T20:01:36Z,"True or False: When you take #antibiotics when they aren’t needed, you won’t receive any benefit, and the side effects could cause harm.",34,49,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179486612356567042
CDCgov,2019-10-02T19:41:58Z,"RT @CDCDirector: .@HHSgov &amp; @CDCgov award $13.5 million for state/local planning &amp; community involvement to #endHIVepidemic. The time is now for communities to be inclusive of new voices, innovate, and effectively reach people living with and at greatest risk for #HIV https://t.co/dM4SyxWmw8 https://t.co/TCAWL90AQU",18,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179481668912070660
CDCgov,2019-10-02T19:41:37Z,"RT @CPSTF: Happy #WalkToSchoolDay! #Walking and #biking to #school are great ways for children to meet daily #physicalactivity goals. #BetterHealthin5Years #TheCommunityGuide  
https://t.co/6BZ5sImAOR https://t.co/YONMI2II18",6,0,,CPSTF,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179481581045633031
CDCgov,2019-10-02T17:22:02Z,"#HCPs, did you know breakthrough varicella is now more common than typical #chickenpox? BV usually causes a rash with less than 50 skin lesions; this rash may look like other skin rashes. See CDC’s new infographic to see the differences: https://t.co/SKWas8QgvV. https://t.co/sv4m8mohpP",40,56,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179446453321785344
CDCgov,2019-10-02T16:56:05Z,"The National #ALS Registry doesn't just track prevalence, it also connects people to research. Learn more: https://t.co/l5kNn1vFh4. #ALSregistry https://t.co/dBtysxAc8p",13,17,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179439924082282497
CDCgov,2019-10-02T16:09:49Z,The answer is true. ADHD is one of the most common neurodevelopmental disorders of childhood. It is usually first diagnosed in childhood and often lasts into adulthood. Separate the ADHD facts from fiction here: https://t.co/s6CIZN7t4s. https://t.co/C4Uejls914,15,30,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179428281768173570
CDCgov,2019-10-02T15:09:57Z,"RT @CDCDirector: .@HHSgov &amp; @CDCgov are committed to working with the #DRC government &amp; international partners to end the #Ebola outbreak. #UNGA Pictured: Jean-Jacques Muyembe, DRC Technical Secretary of the Multi-Sectoral Committee for the Response to Ebola &amp; Yuma Ramazani of @MinSanteRDC https://t.co/rJXyci8dHR https://t.co/wVZ6K14EFI",9,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179413216222482432
CDCgov,2019-10-02T14:52:02Z,"When you’re #pregnant, you share everything with your baby. 

Talk with your doctor about getting a #flushot by the end of October to protect yourself and your baby. https://t.co/bOjBaeswxB

#FightFlu https://t.co/xb6lZNPNht",33,38,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179408707286962177
CDCgov,2019-10-01T22:25:01Z,Talking to your dad about his family history of #BreastCancer will give you a better idea of your risk. Here’s how you can start the conversation: https://t.co/QoxY3YmfNC. https://t.co/CbcPTVZE4N,41,45,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179160316321685504
CDCgov,2019-10-01T20:11:02Z,Training developers: See why Andrea can’t say enough good things about CDC’s E-learning Institute Fellowship — now accepting applications. https://t.co/mg5Kgvtqqx #elearning #fellowship https://t.co/qe8BNpfCyc,4,9,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179126596969603072
CDCgov,2019-10-01T20:06:27Z,"RT @ASTHO: New #podcast! Fungal diseases don't get much attention in the news, but they cause thousands of serious &amp; fatal illnesses every year. We sat down with experts from 
@CDCgov &amp; @mnhealth to discuss top facts health leaders should know: https://t.co/L1OY2790Na

#FungalAwarenessWeek https://t.co/vdimkm5tvz",13,0,,ASTHO,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179125444521709568
CDCgov,2019-10-01T19:25:44Z,RT @CDCDiabetes: Flu season is almost here! 🤧 Getting your #flu shot is extra important if you have diabetes – here’s why: https://t.co/QtBcZsLoWj https://t.co/AfYEoFXZDU,33,0,,CDCDiabetes,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179115197983842306
CDCgov,2019-10-01T19:11:53Z,RT @CDCInjury: Do you know how to spot a concussion? Learn at https://t.co/hbH7YR66F4 #CDCHEADSUP https://t.co/8WngyXgroG,24,0,,CDCInjury,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179111710180941824
CDCgov,2019-10-01T18:42:01Z,"HCPs: Now that #flu vaccine season is here, share information across your social media accounts to help increase awareness about the importance of #fluvaccine.

Visit @CDCFlu’s HCP #FightFlu Toolkit for graphics &amp; sample messaging you can use to fight flu: https://t.co/6x9Mac9vXV https://t.co/wII1gWAmaI",27,31,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179104196706148352
CDCgov,2019-10-01T17:51:00Z,"Know the symptoms of #strepthroat! If you have a sore throat, wash your hands often and cover your mouth when coughing and sneezing. Avoid sharing eating utensils, like forks or cups with others. See your doctor if you have symptoms of strep throat. https://t.co/oyj9qQJfST https://t.co/2daozt35y8",81,115,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1179091355274039296
CDCgov,2019-10-01T16:55:05Z,"Children are less likely to have untreated tooth decay today than a decade ago. Untreated decay can cause pain, infections, and problems eating, speaking and learning. Learn more: https://t.co/eBusIJ7U0M. https://t.co/S2TlpL6eSp",23,50,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1179077283975516160
CDCgov,2019-10-01T16:08:49Z,True or False: #ADHD is one of the most common neurodevelopmental disorders of childhood. Hint: https://t.co/s6CIZN7t4s #ADHDAwarenessMonth,14,27,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1179065641275396097
CDCgov,2019-09-30T19:40:25Z,RT @SecAzar: #WhyIFightFlu https://t.co/i0KwXD8xd0,55,0,,SecAzar,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,,1178756502758346752
CDCgov,2019-09-30T19:38:45Z,RT @CDCDirector: Congratulations to @RwandaGov and the people of Rwanda for their dedication to stopping their #HIV epidemic. The success they have achieved in surpassing the @UNAIDS 2020 goal demonstrates the power of effective HIV treatment and care. https://t.co/ePXy20Y4ue,79,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1178756082774265857
CDCgov,2019-09-30T19:32:11Z,RT @CDCTobaccoFree: Do your heart a favor and quit smoking. It’s never too late to quit. Find free help to get started at https://t.co/N6zYMofnEY. https://t.co/SxaT0fFuO3,27,0,,CDCTobaccoFree,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1178754433464897537
CDCgov,2019-09-30T19:24:38Z,RT @HHSGov: Vaccination is an important part of keeping kids healthy at every age. Learn about the vaccines your child needs with this interactive guide from @CDCgov: https://t.co/lcduWmD6z1 #ivax2protect https://t.co/86kpKmwXtO,81,0,,HHSGov,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1178752532954398720
CDCgov,2019-09-30T19:21:02Z,"About 47% of sudden cardiac deaths occur outside a hospital. Learn practical skills, like how to perform CPR and how to use an AED, to prepare your family, friends, and self for an emergency. Learn more: https://t.co/Amtoo9a7aJ. #PrepYourHealth #NatlPrep https://t.co/Js33KIyDav",85,118,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178751624745017344
CDCgov,2019-09-30T18:12:01Z,Learn how self-management education and physical activity programs can ease arthritis pain. https://t.co/nQ3OwynbZV #LetsTalkAboutPain https://t.co/msOS0vQQ4p,17,15,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178734258048905218
CDCgov,2019-09-30T17:25:07Z,"Ways you can help someone at risk for suicide:
• Be there. Listen. Ask if they’re thinking about suicide.
• Keep them safe. Reduce access to lethal means.
• Help them connect with support (Lifeline 800-273-8255).
• Follow up.

Find out more at: https://t.co/3X4Jqs2ZXd. https://t.co/2IYEDzE3j6",423,479,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178722453197115394
CDCgov,2019-09-30T16:35:03Z,"Certain groups of older adults are more likely to lose all of their teeth, including those with less than a high school education, who currently smoke cigarettes, or are low-income. Learn more: https://t.co/eBusIJ7U0M. https://t.co/d5JtKRqMmw",15,19,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178709853457588224
CDCgov,2019-09-30T15:44:02Z,"Your family health history has important clues about your risk of developing cancers, like breast and ovarian. Share your family history with your doctor, so that you can make the best decision for your health. https://t.co/BgCceW7h0w https://t.co/8J7NFQO629",13,18,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178697015078850561
CDCgov,2019-09-30T15:10:02Z,"HCPs: CDC Flu Division Medical Officer, Dr. Lisa Grohskopf, discusses CDC and ACIP’s influenza vaccine recommendations for the 2019-2020 #flu season in a recently published @Medscape article. Read more: https://t.co/AYsGLdVwn2.",15,18,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178688459394998273
CDCgov,2019-09-30T14:07:12Z,RT @CDCDirector: Parents and Grandparents: #Vaccines are safe and effective. Protect your family from serious diseases like #measles and #flu. #ivax2protect https://t.co/oplpaz7FEP https://t.co/uEInPPJmuC,47,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1178672646067761152
CDCgov,2019-09-29T21:51:01Z,"Lance’s whole family was affected following his #sicklecell diagnosis, and his mother was an integral part of his health journey. Read his story: https://t.co/gnPqwsIDAC. #SCD #SickleCellAwarenessMonth https://t.co/RKeaXNOqhr",10,26,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178426982519967746
CDCgov,2019-09-29T20:58:20Z,"RT @CDCDirector: Pleased to welcome a delegation from the Democratic Republic of Congo (DRC) to CDC, including DRC President H.E. Félix Tshisekedi @FelixUdps, DRC First Lady H.E. Denise Nyakeru Tshisekedi @DeniseNyakeru, and DRC Minister of Health Dr. Eteni Longondo. @MinSanteRDC https://t.co/mUshurJSS9",81,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter for iPhone,en,1178413725822410758
CDCgov,2019-09-29T20:58:18Z,RT @CDCDirector: .@CDCgov will continue working with @WHO @MinSanteRDC and other local &amp; international partners to bring the #Ebola outbreak in #DRC to an end. https://t.co/voEZKLCbuD,14,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter for iPhone,en,1178413717412818945
CDCgov,2019-09-29T20:30:04Z,"Hereditary Breast and Ovarian Cancer Week starts today. Get familiar with #HBOC basics, then take informed steps to learn your risk. https://t.co/ygUV3dqbE7 #BreastCancer #OvarianCancer #HBOCWeek https://t.co/3bQ2pF6lfO",31,39,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178406609619476480
CDCgov,2019-09-28T20:26:02Z,"A working cellphone can be a lifeline in an emergency. Be prepared by fully charging your cellphone, and make sure that you have backup charging and alternative power sources, including a car charger and power banks. https://t.co/b9lAt0AbPY #PrepYourHealth #NatlPrep https://t.co/BBjaIcM7vQ",75,126,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178043206350577670
CDCgov,2019-09-28T17:59:01Z,9 out of 10 patients who report a penicillin allergy aren’t truly allergic. Verifying your allergy status helps your HCP prescribe antibiotics appropriately and give you the best care. Think you have a penicillin allergy? Talk to your HCP. #NationalPenicillinAllergyDay https://t.co/Qvv46wGxsh,51,60,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1178006210949328897
CDCgov,2019-09-28T15:09:02Z,"#DYK that #rabies still kills around 59,000 people worldwide every year despite it being 100% preventable? Vaccinate to eliminate and learn more. https://t.co/8BteakR5d5 #WorldRabiesDay #EndRabiesNow @RabiesAlliance https://t.co/yG8WpmD6or",56,100,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177963432966000640
CDCgov,2019-09-27T21:19:56Z,"While this investigation is ongoing, CDC recommends people consider refraining from use of e-cigarette/vaping products, particularly those containing THC. https://t.co/RxJffV93MV",63,65,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177694386332848128
CDCgov,2019-09-27T21:19:56Z,"We do not yet know exactly what is making people sick, for example whether particular solvents are leading to lung injury, or whether cases stem from a single supplier or multiple ones. https://t.co/RxJffV93MV",29,35,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177694384709615616
CDCgov,2019-09-27T21:19:56Z,"Nationally, 77% of patients reported using THC-containing products, or both THC-containing products &amp; nicotine-containing products. https://t.co/q32iUcrnxT",19,10,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177694383531053058
CDCgov,2019-09-27T21:19:55Z,"More than two-thirds of patients suffering from lung injury associated with e-cigarette product use/vaping are male, and the median age of cases is 23 years old, with 62% of patients aged 18-34 years. https://t.co/q32iUcrnxT",10,6,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177694382289571842
CDCgov,2019-09-27T21:19:55Z,"As of 9/24, 805 confirmed and probable cases of lung injury associated with e-cigarette product use/vaping were reported in 46 states and one territory. 12 deaths have been confirmed in 10 states. https://t.co/RxJffV93MV",8,3,CDCgov,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177694381077417985
CDCgov,2019-09-27T21:19:55Z,"We are in the midst of a complex investigation into lung injury assoc. w/ e-cigarette product use/vaping that spans nearly all states &amp; involves serious, life-threatening illness in ppl who report use of variety of e-cigarette/vaping substances &amp; products. https://t.co/RxJffV93MV",199,228,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177694379491893249
CDCgov,2019-09-27T21:03:00Z,"#DYK? Antibiotics save lives. But, anytime antibiotics are used, they can cause side effects and lead to #AntibioticResistance. Talk to your doctor to learn more about when antibiotics are and are not needed when you’re sick. https://t.co/fMEuEqV6c3 #FAQFriday https://t.co/Y3AA178ytX",27,26,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1177690122403233792
CDCgov,2019-09-27T19:58:37Z,"RT @CDCDirector: Lung injury assoc. w/ e-cigarette product use/vaping was recently reported in most states. @CDCgov &amp; others are continuing to investigate. More on characteristics of cases (sex, age, &amp; selected substances used in e-cigarette/vaping products) in @CDCMMWR: https://t.co/p7ZAhGYmMK https://t.co/yh95g7NVd8",22,0,,CDCDirector,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web Client,en,1177673921493131265
CDCgov,2019-09-27T19:58:16Z,"Lung injury assoc. w/ e-cigarette product use/vaping was recently reported in most states. CDC &amp; others continuing to investigate. CDC recommends considering refraining from using e-cigarette/vaping products, especially those with THC. New @CDCMMWR: https://t.co/q32iUcrnxT https://t.co/MamPJRlmuV",67,67,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web Client,en,1177673832909430787
CDCgov,2019-09-27T19:50:02Z,#DYK any contact with any animal in any setting can put people at risk for zoonotic diseases? Read a new @Medscape article outlining 5 things clinicians should know: https://t.co/BZPUJfuTpC. #OneHealth https://t.co/wh1U0FKCJx,4,9,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177671760055066625
CDCgov,2019-09-27T18:49:03Z,What started with a weeklong fever led to a debilitating disease that completely changed Heidi’s life. Read her story here: https://t.co/GWIW2Ek2V5. #FungalWeek #ThinkFungus https://t.co/zbYXgMu1tG,9,10,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177656414954758149
CDCgov,2019-09-27T17:52:02Z,"John Saindon, CDC representative on @USAID’s Disaster Assistance Response Team, has been working in Goma, #DRC since May of this year, spending long days meeting with Congolese and @UN agencies to work on fighting the #Ebola outbreak. Read John's story: https://t.co/VMNvAirGY5. https://t.co/cUTpnHlJsX",19,45,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177642063279595520
CDCgov,2019-09-27T16:54:23Z,RT @CDC_NCEZID: Have pneumonia that is not getting better with antibiotics? #ThinkFungus and talk to your doctor about the possibility of a fungal lung infection. #FungalWeek https://t.co/LPnB3SWBPr https://t.co/JktnvxjUav,23,0,,CDC_NCEZID,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177627555375005700
CDCgov,2019-09-27T16:11:10Z,"When germs get into a person’s body, they can cause an infection. If that infection isn’t stopped, it can cause #sepsis. Know the risks, spot the signs and symptoms, and act fast so you can #GetAheadofSepsis. https://t.co/AfNJa5B7uv #SAM2019 https://t.co/g2h66LWpMb",46,49,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177616681994199041
CDCgov,2019-09-26T20:44:00Z,Latest Eastern equine encephalitis (EEE) report: 28 cases of #EEE have been reported to CDC from 7 states. Protect yourself by preventing mosquito bites. Learn how: https://t.co/Sy8brST6Ba https://t.co/0oItDkObII,77,77,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Media Studio,en,1177322952767021057
CDCgov,2019-09-26T20:09:02Z,Move to improve your pain! Physical activity is a non-drug way to ease arthritis pain. Learn more. https://t.co/V6eJXLIXnX #LetsTalkAboutPain https://t.co/lTxPeYLAdt,23,28,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177314152597073924
CDCgov,2019-09-26T19:37:02Z,"#DYK you can visit CDC? During #NatlPrepMonth, the David J. Sencer CDC Museum is featuring a photo exhibit on 50 years of accomplishments from CDC’s high-containment labs. The museum is free and open to the public—come see us in September! https://t.co/3XqRCbxWnW https://t.co/qRJ8yLjadW",15,23,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177306101794115586
CDCgov,2019-09-26T18:41:21Z,RT @HHSGov: The best way to prevent the flu? Get the flu vaccine! The @CDCgov recommends getting vaccinated before the end of October: https://t.co/Anju569WMB #ThursdayThoughts #ThursdayMotivation https://t.co/nB94SfuLT2,180,0,,HHSGov,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Twitter Web App,en,1177292088943230976
CDCgov,2019-09-26T18:30:06Z,Hereditary Breast and Ovarian Cancer Week is almost here. Take the first step in understanding your #HBOC risk—learn your family history of breast and ovarian cancer. https://t.co/efBzMDMXFv #BreastCancer #OvarianCancer https://t.co/3WJP0Dnm6B,9,7,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177289258769534982
CDCgov,2019-09-26T17:54:01Z,"New @CDCMMWR describes 18 cases of the incurable lung disease #silicosis, including 2 deaths among stone fabrication workers. These cases highlight the urgent need to identify workers at risk and prevent further exposure to silica dust. https://t.co/7u9ioeU3Kd https://t.co/ezBMGFqJU5",35,47,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177280178030030848
CDCgov,2019-09-26T17:14:22Z,"As of 9/24, 805 confirmed &amp; probable patient cases of lung injury associated w/ e-cigarette product use, or vaping were reported by 46 states &amp; one territory. 12 deaths were confirmed. Latest findings from the ongoing investigation. https://t.co/Pz8b5HoeMv https://t.co/F6wGnyh3oS",290,204,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177270196639326211
CDCgov,2019-09-26T15:45:05Z,"Get your annual flu vaccine now! 
There are many benefits to getting a flu vaccine including: 
✅ Reducing your risk of flu illness
✅ Reducing your risk of being hospitalized with flu
✅ Reducing your risk of dying from flu-related complication 

https://t.co/1fKSqDtIt6 https://t.co/ja1O7IFore",273,328,,,CDC's official Twitter source for daily credible health & safety updates from Centers for Disease Control & Prevention. Privacy policy: https://t.co/N3OhkbXTAq,Sprout Social,en,1177247728713306112
